Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5028576_001";"France 2";"2013-06-08T01:42:39+01:00";"2013-06-08T01:43:23+01:00";"2013-06-07";"44";"[Interprogrammes F2 de 1 heure : programme du 7 juin 2013]";"";"[Interprogrammes F2 de 1 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5028577_001";"France 2";"2013-06-08T01:43:23+01:00";"2013-06-08T01:56:56+01:00";"2013-06-07";"813";"JT nuit : [émission du 7 juin 2013]";"JT nuit";"";"";"Production propre";"";"";"";"Journal télévisé";"";"9281";""
"5028578_001";"France 2";"2013-06-08T01:56:56+01:00";"2013-06-08T01:59:20+01:00";"2013-06-07";"144";"Météo 2 : [émission du 7 juin 2013]";"Météo 2";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5028579_001";"France 2";"2013-06-08T01:59:20+01:00";"2013-06-08T02:01:25+01:00";"2013-06-07";"125";"Joyce Jonathan";"CD'aujourd'hui";"";"";"Coproduction";"";"";"";"Magazine|Interview entretien";"Musique";"76078";""
"5028580_001";"France 2";"2013-06-08T02:01:25+01:00";"2013-06-08T02:03:03+01:00";"2013-06-07";"98";"Chico & the Gypsies : 1, 2, 3 Maria";"";"";"";"Pré achat droits de diffusion";"";"";"";"Vidéo clip";"Variétés";"115966";""
"5028581_001";"France 2";"2013-06-08T02:03:03+01:00";"2013-06-08T02:03:48+01:00";"2013-06-07";"45";"[Interprogrammes F2 de 2 heures : programme du 7 juin 2013]";"";"[Interprogrammes F2 de 2 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5028582_001";"France 2";"2013-06-08T02:03:48+01:00";"2013-06-08T04:31:56+01:00";"2013-06-07";"8888";"François Fillon";"Des paroles et des actes";"";"";"Production propre";"";"";"";"Magazine|Débat";"Politique";"104683";"52167581"
"5028674_001";"France 2";"2013-06-08T04:31:56+01:00";"2013-06-08T04:32:40+01:00";"2013-06-07";"44";"[Interprogrammes F2 de 4 heures : programme du 7 juin 2013]";"";"[Interprogrammes F2 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5028675_001";"France 2";"2013-06-08T04:32:40+01:00";"2013-06-08T04:46:13+01:00";"2013-06-07";"813";"JT nuit : [émission du 7 juin 2013]";"JT nuit";"";"";"Production propre";"";"";"";"Journal télévisé";"";"9281";""
"5028676_001";"France 2";"2013-06-08T04:46:13+01:00";"2013-06-08T04:48:37+01:00";"2013-06-07";"144";"Météo 2 : [émission du 7 juin 2013]";"Météo 2";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5028677_001";"France 2";"2013-06-08T04:48:37+01:00";"2013-06-08T04:50:42+01:00";"2013-06-07";"125";"Joyce Jonathan";"CD'aujourd'hui";"";"";"Coproduction";"";"";"";"Magazine|Interview entretien";"Musique";"76078";""
"5028678_001";"France 2";"2013-06-08T04:50:42+01:00";"2013-06-08T04:52:33+01:00";"2013-06-07";"111";"[Interprogrammes F2 de 4 heures : programme du 7 juin 2013]";"";"[Interprogrammes F2 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"64834";""
"5028679_001";"France 2";"2013-06-08T04:52:33+01:00";"2013-06-08T06:08:32+01:00";"2013-06-07";"4559";"Rémy Roy, le tueur du Minitel";"Faites entrer l'accusé";"";"";"Pré achat droits de diffusion";"";"";"";"Documentaire|Série";"Société";"81515";"35445924"
"5031591_001";"France 5";"2013-06-07T05:37:07+01:00";"2013-06-07T05:37:46+01:00";"2013-06-07";"39";"[Interprogrammes FR5 de 5 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 5 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031592_001";"France 5";"2013-06-07T05:37:46+01:00";"2013-06-07T06:43:10+01:00";"2013-06-07";"3924";"Violence et politique";"C dans l'air";"";"";"Coproduction";"";"";"";"Magazine|Débat";"Société";"86541";"52039485"
"5031593_001";"France 5";"2013-06-07T06:43:10+01:00";"2013-06-07T06:44:25+01:00";"2013-06-07";"75";"[Interprogrammes FR5 de 6 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 6 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031594_001";"France 5";"2013-06-07T06:44:25+01:00";"2013-06-07T08:48:04+01:00";"2013-06-07";"7419";"Zouzous : [programme du 07 juin 2013]";"";"Zouzous";"";"Production propre";"";"";"";"Tranche horaire";"";"104705";""
"5031595_001";"France 5";"2013-06-07T06:44:54+01:00";"2013-06-07T06:58:28+01:00";"2013-06-07";"814";"Entre chien et chat";"Clifford";"Zouzous";"";"Achat de droits de diffusion";"";"";"Over, John (Réalisateur)";"Animation|Série";"Fiction";"86630";"3349333"
"5031596_001";"France 5";"2013-06-07T06:58:35+01:00";"2013-06-07T07:21:09+01:00";"2013-06-07";"1354";"La fête foraine";"Max & Ruby";"Zouzous";"";"Achat de droits de diffusion";"";"";"Whitney, Jamie (Réalisateur)";"Animation|Série";"Fiction";"113152";"52583060"
"5031597_001";"France 5";"2013-06-07T07:21:15+01:00";"2013-06-07T07:34:01+01:00";"2013-06-07";"766";"Ali Martin est malin";"Martin matin";"Zouzous";"";"Achat de droits de diffusion";"";"";"";"Animation|Série";"Fiction";"86398";"11200243"
"5031598_001";"France 5";"2013-06-07T07:34:08+01:00";"2013-06-07T07:41:08+01:00";"2013-06-07";"420";"Cap ou pas cap";"Mini loup";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Mège, Frédéric (Réalisateur)";"Animation|Adaptation";"Fiction";"111380";"44425600"
"5031599_001";"France 5";"2013-06-07T07:41:08+01:00";"2013-06-07T07:48:07+01:00";"2013-06-07";"419";"La punition";"Mini loup";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Mège, Frédéric (Réalisateur)";"Animation|Adaptation";"Fiction";"111380";"45803213"
"5031600_001";"France 5";"2013-06-07T07:48:07+01:00";"2013-06-07T07:48:35+01:00";"2013-06-07";"28";"[Interprogrammes FR5 de 7 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 7 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5031601_001";"France 5";"2013-06-07T07:48:42+01:00";"2013-06-07T07:59:58+01:00";"2013-06-07";"676";"L'aquarium de Zou";"Zou";"Zouzous";"";"Achat de droits de diffusion";"";"";"Lelardoux, Olivier (Réalisateur)";"Animation|Adaptation";"Fiction";"113619";"44135613"
"5031602_001";"France 5";"2013-06-07T08:00:05+01:00";"2013-06-07T08:23:05+01:00";"2013-06-07";"1380";"La poule qui fit le printemps";"Bubulle Guppies";"Zouzous";"";"Achat de droits de diffusion";"";"";"Dzalakowski, Claus (Réalisateur)";"Animation|Adaptation";"Fiction";"103456";"51494137"
"5031603_001";"France 5";"2013-06-07T08:23:12+01:00";"2013-06-07T08:34:12+01:00";"2013-06-07";"660";"L'heure des trésors";"Tickety Toc";"Zouzous";"";"Achat de droits de diffusion";"";"";"";"Animation|Série";"Fiction";"111422";"41556093"
"5031604_001";"France 5";"2013-06-07T08:34:19+01:00";"2013-06-07T08:37:19+01:00";"2013-06-07";"180";"Emilie et la petite boîte à meuh";"Emilie";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Derval, Sandra (Réalisateur)";"Animation|Adaptation";"Fiction";"109546";"39534555"
"5031605_001";"France 5";"2013-06-07T08:37:25+01:00";"2013-06-07T08:44:25+01:00";"2013-06-07";"420";"La bataille de polochons";"T'choupi et ses amis";"Zouzous";"";"Achat de droits de diffusion";"Neria Productions, 2013 (Producteur)|Les Armateurs, 2013 (Producteur)|T.I.J.I., 2013 (Producteur)|Mélusine productions, 2013 (Producteur)";"";"Vibert, Franck (Réalisateur)|Courtin, Thierry (Auteur de l'idée originale)|Boutolleau, Vincent (Compositeur de la musique originale)|Maruca, Fabrice (Scénariste)|Rebaudengo, Emmanuel (Compositeur de la musique originale)";"Animation|Adaptation";"Fiction";"116040";"11453225"
"5031606_001";"France 5";"2013-06-07T08:44:25+01:00";"2013-06-07T08:47:00+01:00";"2013-06-07";"155";"Le bonhomme au noeud papillon";"A table Tchoupi";"Zouzous";"";"Achat de droits de diffusion";"";"";"Bordier, Jean François (Réalisateur)";"Animation|Adaptation";"Fiction";"112223";"32090319"
"5031607_001";"France 5";"2013-06-07T08:47:00+01:00";"2013-06-07T08:47:42+01:00";"2013-06-07";"42";"[Interprogrammes FR5 de 8 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5031608_001";"France 5";"2013-06-07T08:48:04+01:00";"2013-06-07T08:50:18+01:00";"2013-06-07";"134";"[Interprogrammes FR5 de 8 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"64834";""
"5031609_001";"France 5";"2013-06-07T08:50:18+01:00";"2013-06-07T08:52:29+01:00";"2013-06-07";"131";"HLM : comment bien faire sa demande";"Consomag";"";"";"Mise à disposition de temps d'antenne";"";"";"";"Magazine";"Informations pratiques";"49825";"51278461"
"5031610_001";"France 5";"2013-06-07T08:52:29+01:00";"2013-06-07T08:55:12+01:00";"2013-06-07";"163";"[Interprogrammes FR5 de 8 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5031611_001";"France 5";"2013-06-07T08:55:12+01:00";"2013-06-07T10:00:51+01:00";"2013-06-07";"3939";"Les maternelles : [émission du 07 juin 2013]";"Les maternelles";"";"";"Coproduction";"Neria Productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"";"";"Magazine";"";"77651";"52039464"
"5031612_001";"France 5";"2013-06-07T10:00:51+01:00";"2013-06-07T10:01:36+01:00";"2013-06-07";"45";"[Interprogrammes FR5 de 10 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 10 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"662";""
"5031613_001";"France 5";"2013-06-07T10:01:36+01:00";"2013-06-07T10:08:13+01:00";"2013-06-07";"397";"Allo Rufo : [émission du 07 juin 2013]";"Allo Rufo";"";"";"Coproduction";"Martange Production, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"";"";"Magazine";"Psychologie";"53168";"52039467"
"5031614_001";"France 5";"2013-06-07T10:08:13+01:00";"2013-06-07T10:12:22+01:00";"2013-06-07";"249";"[Interprogrammes FR5 de 10 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031615_001";"France 5";"2013-06-07T10:12:22+01:00";"2013-06-07T11:03:06+01:00";"2013-06-07";"3044";"Quand le climat s'emballe";"";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire";"Sciences";"116044";"51389437"
"5031616_001";"France 5";"2013-06-07T11:03:06+01:00";"2013-06-07T11:08:40+01:00";"2013-06-07";"334";"[Interprogrammes FR5 de 11 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031617_001";"France 5";"2013-06-07T11:08:40+01:00";"2013-06-07T11:57:13+01:00";"2013-06-07";"2913";"Le Sahara";"Afrique sauvage";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire|Série";"Faune";"110484";"50263064"
"5031618_001";"France 5";"2013-06-07T11:57:13+01:00";"2013-06-07T11:59:43+01:00";"2013-06-07";"150";"[Interprogrammes FR5 de 11 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031619_001";"France 5";"2013-06-07T11:59:43+01:00";"2013-06-07T13:34:12+01:00";"2013-06-07";"5669";"Zouzous : [programme du 07 juin 2013]";"";"Zouzous";"";"Production propre";"";"";"";"Tranche horaire";"";"104705";""
"5031620_001";"France 5";"2013-06-07T11:59:56+01:00";"2013-06-07T12:12:28+01:00";"2013-06-07";"752";"Nuit sans lune";"Flapacha où es tu";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Cayrol, Jean (Réalisateur)|Gittard, Hugo (Réalisateur)";"Animation|Série";"Fiction";"110832";"51733897"
"5031621_001";"France 5";"2013-06-07T12:12:28+01:00";"2013-06-07T12:25:09+01:00";"2013-06-07";"761";"Le truc de Malik";"Flapacha où es tu";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Cayrol, Jean (Réalisateur)|Gittard, Hugo (Réalisateur)";"Animation|Série";"Fiction";"110832";"39354128"
"5031622_001";"France 5";"2013-06-07T12:25:16+01:00";"2013-06-07T12:46:29+01:00";"2013-06-07";"1273";"Changement de style";"Horseland, bienvenue au ranch";"Zouzous";"";"Achat de droits de diffusion";"";"";"";"Animation|Série";"Fiction";"15528";"8640502"
"5031623_001";"France 5";"2013-06-07T12:46:37+01:00";"2013-06-07T12:58:57+01:00";"2013-06-07";"740";"Le rocher mystérieux";"Yakari";"Zouzous";"";"Achat de droits de diffusion";"";"";"Giacometti, Xavier (Réalisateur)";"Animation|Adaptation";"Fiction";"26403";"51390269"
"5031624_001";"France 5";"2013-06-07T12:58:57+01:00";"2013-06-07T13:11:17+01:00";"2013-06-07";"740";"Le secret de Petit Tonnerre";"Yakari";"Zouzous";"";"Achat de droits de diffusion";"";"";"Giacometti, Xavier (Réalisateur)";"Animation|Adaptation";"Fiction";"26403";"1268404"
"5031625_001";"France 5";"2013-06-07T13:11:25+01:00";"2013-06-07T13:24:13+01:00";"2013-06-07";"768";"Toxique";"Les Chumballs";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Desraisses, Bruno (Réalisateur)";"Animation|Adaptation";"Fiction";"58770";"26096279"
"5031626_001";"France 5";"2013-06-07T13:24:19+01:00";"2013-06-07T13:32:19+01:00";"2013-06-07";"480";"Poulet en croûte de sel";"La cuisine est un jeu d'enfants";"Zouzous";"";"Achat de droits de diffusion";"";"";"";"Animation|Adaptation";"Fiction";"12914";"4428086"
"5031627_001";"France 5";"2013-06-07T13:32:19+01:00";"2013-06-07T13:34:06+01:00";"2013-06-07";"107";"[Interprogrammes FR5 de 13 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 13 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"12045";""
"5031628_001";"France 5";"2013-06-07T13:34:12+01:00";"2013-06-07T13:41:43+01:00";"2013-06-07";"451";"[Interprogrammes FR5 de 13 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 13 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031629_001";"France 5";"2013-06-07T13:41:43+01:00";"2013-06-07T14:35:35+01:00";"2013-06-07";"3232";"Le magazine de la santé : [émission du 07 juin 2013]";"Le magazine de la santé";"";"Michel CYMES et Marina CARRERE D'ENCAUSSE présentent cette émission consacrée à la santé, composée de reportages, de chroniques, d'invités et de brèves sur l'actualité médicale.";"Pré achat droits de diffusion";"France Télévisions, 2013 (Avec la participation de)|17 Juin Média, 2013 (Producteur)";"melon|pollen|littérature|dissection|aorte|cardiologie";"Cymes, Michel (Présentateur)|Carrère d'Encausse, Marina (Présentateur)|Faroux, Bernard (Réalisateur)|Collard, Gérard (Présentateur)|Darrigo, Solveig (Présentateur)";"Magazine|Reportage";"Médecine santé";"73999";"52039471"
"5031630_001";"France 5";"2013-06-07T14:35:35+01:00";"2013-06-07T14:38:10+01:00";"2013-06-07";"155";"[Interprogrammes FR5 de 14 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 14 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"48303";""
"5031631_001";"France 5";"2013-06-07T14:38:10+01:00";"2013-06-07T15:02:52+01:00";"2013-06-07";"1482";"Le pain : ami ou ennemi";"Allo docteurs";"";"Emission consacrée au pain et à ses répercussions sur la santé, avec Alexandre VIRON, meunier, et le Dr Brigitte DANCHIN, médecin nutritionniste. Leurs propos sont illustrés par un reportage.";"Pré achat droits de diffusion";"Pulsations, 2013 (Producteur)|France Télévisions, 2013 (Avec la participation de)|17 Juin Média, 2013 (Producteur)";"pain";"Cymes, Michel (Présentateur)|Carrère d'Encausse, Marina (Présentateur)|Faroux, Bernard (Réalisateur)|Morin, Mélanie (Journaliste)|Viron, Alexandre (Participant)|Danchin, Brigitte (Participant)";"Magazine|Reportage";"Médecine santé";"16648";"52039476"
"5031632_001";"France 5";"2013-06-07T15:02:52+01:00";"2013-06-07T15:08:38+01:00";"2013-06-07";"346";"[Interprogrammes FR5 de 15 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"48354";""
"5031633_001";"France 5";"2013-06-07T15:08:38+01:00";"2013-06-07T15:31:22+01:00";"2013-06-07";"1364";"Les rhinocéros de Dwamba";"Devenir lion";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire|Série";"Faune";"102723";"26588357"
"5031634_001";"France 5";"2013-06-07T15:31:22+01:00";"2013-06-07T15:33:14+01:00";"2013-06-07";"112";"[Interprogrammes FR5 de 15 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5031635_001";"France 5";"2013-06-07T15:33:14+01:00";"2013-06-07T15:34:32+01:00";"2013-06-07";"78";"Mick Jagger (avec un canotier)";"Mes années 60";"";"";"Coproduction";"";"";"";"Récit portrait|Série";"Musique";"31304";"14939100"
"5031636_001";"France 5";"2013-06-07T15:34:32+01:00";"2013-06-07T15:35:11+01:00";"2013-06-07";"39";"[Interprogrammes FR5 de 15 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 15 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031637_001";"France 5";"2013-06-07T15:35:11+01:00";"2013-06-07T16:22:15+01:00";"2013-06-07";"2824";"La pépinière d'entreprises";"Superstructures Greensburg";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire|Série";"Technologie";"97961";"17281622"
"5031638_001";"France 5";"2013-06-07T16:22:15+01:00";"2013-06-07T16:23:03+01:00";"2013-06-07";"48";"[Interprogrammes FR5 de 16 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 16 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031639_001";"France 5";"2013-06-07T16:23:03+01:00";"2013-06-07T16:32:46+01:00";"2013-06-07";"583";"Marseille";"Côtes françaises vues du ciel";"";"Episode d'une série documentaire consacré à Marseille et ses environs : l'archipel du Frioul, le château d'If, les calanques, Cassis, la Camargue, Fos-sur-Mer... Le commentaire sur images factuelles alterne des interviews.";"Pré achat droits de diffusion";"France Télévisions, 2012 (Avec la participation de)|Grand Angle Distribution, 2012 (Producteur)";"calanque|archipel|Cassis-Bouches du Rhône|Fos sur Mer|Camargue|littoral|Marseille|vue aérienne";"Kebaili, Gil (Réalisateur)";"Documentaire|Série";"Tourisme";"115369";"70606937"
"5031640_001";"France 5";"2013-06-07T16:32:46+01:00";"2013-06-07T16:35:39+01:00";"2013-06-07";"173";"[Interprogrammes FR5 de 16 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 16 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5031641_001";"France 5";"2013-06-07T16:35:39+01:00";"2013-06-07T17:26:15+01:00";"2013-06-07";"3036";"Le génie de Ptolémée";"La mémoire des cartes";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire";"Histoire";"115861";"51166850"
"5031642_001";"France 5";"2013-06-07T17:26:15+01:00";"2013-06-07T17:31:33+01:00";"2013-06-07";"318";"[Interprogrammes FR5 de 17 heures : programme du 7 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031643_001";"France 5";"2013-06-07T17:31:33+01:00";"2013-06-07T17:42:04+01:00";"2013-06-07";"631";"Corinne Copin";"C à dire";"";"Axel DE TARLE reçoit Corinne COPIN, Institut océanographique, Fondation Albert 1er, prince de Monaco, à l'occasion de la Journée mondiale des océans le lendemain. Elle évoque les rejets dus aux activités humaines dans l'océan, le réchauffement climatique et les menaces sur l'écosystème. Ses propos sont illustrés par l'interview d'un pêcheur breton, de Franck ROUTY, patron-pêcheur à Lorient, et de Laurent BALLESTA, biologiste marin.";"Coproduction";"Maximal Productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"requin|océan|écologie|disparition des espèces vivantes|déchet|pollution de l'eau|réchauffement climatique|fonte des glaces";"Hendrick, Pascal (Réalisateur)|Tarlé, Axel de (Présentateur)|Copin, Corinne (Participant)|Ballesta, Laurent (Participant)";"Magazine|Interview entretien";"";"16650";"52039481"
