Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5671767_001";"France Culture";"2013-06-07T18:15:00+01:00";"2013-06-07T18:58:55+01:00";"2013-06-07";"2635";"Iran : les mots interdits";"Le magazine de la rédaction";"Le 5 à 7";"Magazine présenté par Tara SCHLEGEL qui propose la diffusion du reportage ""Iran : les mots interdits"" sur la situation en Iran à une semaine des élections. Elle reçoit Ludovic PIEDTENU, auteur du reportage avec Lara Badalian, qui commente le contexte et les conditions de sa réalisation. Elle s'entretient également avec Azadeh KIAN-THIEBAUT, sociologue à l'université Paris Diderot, spécialiste de l'Iran, et Mana NEYESTANILE, dessinateur d'origine iranienne.";"Production propre";"Radio France, 2013 (Producteur)";"élection présidentielle|politique intérieure|Iran|Ahmadinejad, Mahmoud|pouvoir politique|campagne électorale";"Brault, Annie (Réalisateur)|Badalian, Lara (Journaliste)|Piedtenu, Ludovic (Participant)|Piedtenu, Ludovic (Journaliste)|Kian Thiébaut, Azadeh (Participant)|Neyestani, Mana (Participant)|Schlegel, Tara (Présentateur)";"Magazine|Reportage";"";"0";""
"5671768_001";"France Culture";"2013-06-07T18:59:00+01:00";"2013-06-07T19:00:00+01:00";"2013-06-07";"60";"Interprogrammes : émission du 07 juin 2013";"Interprogrammes";"Le 5 à 7";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5671769_001";"France Culture";"2013-06-07T19:00:00+01:00";"2013-06-07T19:03:00+01:00";"2013-06-07";"180";"Les titres du journal 19h00 : émission du 07 juin 2013";"Les titres du journal 19h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5671770_001";"France Culture";"2013-06-07T19:03:00+01:00";"2013-06-07T19:55:50+01:00";"2013-06-07";"3170";"Daniel Buren, Bernard Henri Lévy";"Le rendez vous";"";"Magazine culturel présenté par Laurent GOUMARRE aujourd'hui en direct du Palais de Tokyo, à Paris. Il s'entretient avec l'artiste Daniel BUREN à propos du volume 2 de ses ""Écrits"" ou portrait de l'artiste en accompagnateur théoricien, et avec le philosophe Bernard-Henri LÉVY pour l'exposition ""Les Aventures de la vérité, art et philosophie : un récit"" dont il est commissaire. Dans sa session Soul, Matthieu CONQUET nous fait découvrir la chanteuse NANNA B qui interprète en direct le titre ""Sum O' Sometimes"". La Chronique du vendredi de Thomas CLERC est consacrée à ""Initiales"", la revue de l'Ecole nationale des Beaux-Arts de Lyon.";"Production propre";"Radio France, 2013 (Producteur)";"arts plastiques|exposition|soul music|philosophie|livre";"Lévy, Bernard Henri (Participant)|Buren, Daniel (Participant)|Goumarre, Laurent (Présentateur)|Goumarre, Laurent (Producteur)|Lagane, Benoît (Présentateur)|Clerc, Thomas (Présentateur)|Farine, Manou (Présentateur)|Berger, Nicolas (Réalisateur)|Conquet, Matthieu (Présentateur)|Nanna B-chanteuse (Interprète)|Martinet, Xavier (Présentateur)";"Magazine|Interview entretien";"";"0";""
"5671771_001";"France Culture";"2013-06-07T19:04:00+01:00";"2013-06-07T19:08:22+01:00";"2013-06-07";"262";"Le journal de la culture : émission du 07 juin 2013";"Le journal de la culture";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5671772_001";"France Culture";"2013-06-07T19:54:00+01:00";"2013-06-07T19:58:53+01:00";"2013-06-07";"293";"Au jour le jour : 10ème émission";"Lecture du soir";"Fiction. Lecture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bollack, Jean (Auteur de l'oeuvre pré-existante)|Masson, Blandine (Réalisateur)|Wilms, André (Interprète)";"Lecture";"";"0";""
"5671773_001";"France Culture";"2013-06-07T20:00:00+01:00";"2013-06-07T20:28:59+01:00";"2013-06-07";"1739";"Arlette Elkaïm Sartre : Léguer Sartre au XXIème siècle";"A voix nue : grands entretiens d'hier et d'aujourd'hui";"";"Cinquième et dernier volet d'une série d'entretiens avec l'éditrice Arlette ELKAIM-SARTRE, fille adoptive de Jean-Paul Sartre. Elle évoque aujourd'hui l'héritage du philosophe au 21ème siècle.";"Production propre";"Radio France, 2013 (Producteur)";"Sartre, Jean Paul|question philosophique|philosophe|doctrine philosophique";"Elkaïm Sartre, Arlette (Participant)|Ciboulet, Marie Laure (Réalisateur)|Noudelmann, François (Présentateur)|Noudelmann, François (Producteur)";"Interview entretien";"";"0";""
"5671774_001";"France Culture";"2013-06-07T20:28:00+01:00";"2013-06-07T20:29:00+01:00";"2013-06-07";"60";"Interprogrammes : émission du 07 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5671775_001";"France Culture";"2013-06-07T20:29:00+01:00";"2013-06-07T20:30:00+01:00";"2013-06-07";"60";"Interprogrammes : émission du 07 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5671776_001";"France Culture";"2013-06-07T20:30:30+01:00";"2013-06-07T20:50:27+01:00";"2013-06-07";"1197";"Mireille Havet : 5ème épisode";"Pages arrachées";"Le feuilleton";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Lecture";"";"0";""
"5671777_001";"France Culture";"2013-06-07T20:55:00+01:00";"2013-06-07T20:59:58+01:00";"2013-06-07";"298";"Noémie Marsily";"La vignette";"";"Aude LAVIGNE s'entretient avec la Belge Noémie MARSILY, auteur de bandes-dessinées et de films d'animation. Elle parle du court métrage d'animation ""Autour du Lac"".";"Production propre";"Radio France, 2013 (Producteur)";"dessin animé|bande dessinée|animation";"Paulre, Laurent (Réalisateur)|Lavigne, Aude (Présentateur)|Lavigne, Aude (Producteur)|Marsily, Noémie (Participant)";"Interview entretien";"";"0";""
"5671778_001";"France Culture";"2013-06-07T21:00:00+01:00";"2013-06-07T21:58:05+01:00";"2013-06-07";"3485";"La dispute : émission du 07 juin 2013";"La dispute";"";"Arnaud LAPORTE présente cette émission aujourd'hui est dédiée à la littérature, en présence des critiques suivants : Philippe DELAROCHE (Lire), Emily BARNETT (Les Inrocks) et Florent GEORGESCO (Le Monde). Ils évoquent les ouvrages suivants : le volume ""Oeuvres n°1"" de Guillaume Dustan, qui réunit les trois premiers livres ""Dans ma chambre"", ""Je sors ce soir"" et ""Plus fort que moi"", et le roman ""L'été slovène"" de Clément Bénech. Philippe DELAROCHE et Florent GEORGESCO présentent leurs coups de coeur culturels. La chronique mensuelle d'André CHABIN est consacrée à toutes sortes de revues.";"Production propre";"Radio France, 2013 (Producteur)";"littérature|roman|Dustan, Guillaume|livre";"Delaroche, Philippe (Participant)|Laporte, Arnaud (Présentateur)|Laporte, Arnaud (Producteur)|Finot, Daniel (Réalisateur)|Chabin, André (Présentateur)|Sigalevitch, Anna (Interprète)|Barnett, Emily (Participant)|Georgesco, Florent (Participant)|Guillot, Antoine (Présentateur)";"Magazine|Interview entretien";"";"0";""
"5671779_001";"France Culture";"2013-06-07T21:20:00+01:00";"2013-06-07T21:25:40+01:00";"2013-06-07";"340";"Revue de presse culturelle d'Antoine Guillot : émission du 07 juin 2013";"Revue de presse culturelle d'Antoine Guillot";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Guillot, Antoine (Présentateur)";"Revue de presse";"";"0";""
"5671780_001";"France Culture";"2013-06-07T21:58:00+01:00";"2013-06-07T21:59:00+01:00";"2013-06-07";"60";"Interprogrammes : émission du 07 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5671781_001";"France Culture";"2013-06-07T22:00:00+01:00";"2013-06-07T22:15:13+01:00";"2013-06-07";"913";"Journal 22h00 : émission du 07 juin 2013";"Journal 22h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5671782_001";"France Culture";"2013-06-07T22:15:00+01:00";"2013-06-07T22:15:30+01:00";"2013-06-07";"30";"Interprogrammes : émission du 07 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5671783_001";"France Culture";"2013-06-07T22:15:30+01:00";"2013-06-07T22:59:44+01:00";"2013-06-07";"2654";"Michel Contat";"Hors-champs";"";"Laure ADLER reçoit aujourd'hui Michel CONTAT, écrivain, critique littéraire, journaliste, spécialiste de Jean-Paul Sartre, pour évoquer son parcours et les motivations qui l'ont poussé à écrire notamment sur le philosophe.";"Production propre";"Radio France, 2013 (Producteur)";"littérature|Sartre, Jean Paul|écrivain|carrière professionnelle|philosophe";"Adler, Laure (Présentateur)|Adler, Laure (Producteur)|Bouvier, Brigitte (Réalisateur)|Contat, Michel (Participant)|Lagarde, Didier (Réalisateur)";"Interview entretien";"";"0";""
"5671784_001";"France Culture";"2013-06-07T23:00:00+01:00";"2013-06-07T23:58:08+01:00";"2013-06-07";"3488";"L'atelier du son : émission du 07 juin 2013";"L'atelier du son";"Les ateliers de la nuit";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Création sonore|Interview entretien";"";"0";""
"5671785_001";"France Culture";"2013-06-07T23:02:00+01:00";"2013-06-07T23:57:55+01:00";"2013-06-07";"3355";"L'Aatelier de Liesa van der Aa";"L'atelier du son";"Les ateliers de la nuit";"Interview de la violoniste et chanteuse belge Liesa VAN DER AA. Retour sur son premier album ""Troops"" qu'elle revisite sur scène. Elle interprète deux titres en live.";"Production propre";"Radio France, 2013 (Producteur)";"musique|violoniste|disque";"Lamendour, Véronique (Réalisateur)|Baumgartner, Thomas (Présentateur)|Baumgartner, Thomas (Producteur)|Van der Aa, Liesa (Interprète)|Van der Aa, Liesa (Participant)";"Création sonore|Interview entretien";"";"0";""
"5661426_001";"France Info";"2013-06-07T00:00:00+01:00";"2013-06-07T06:00:00+01:00";"2013-06-07";"21600";"Journée de programme de France Info du 07 juin 2013";"";"";"";"";"";"";"";"null";"";"";""
"5662036_001";"France Info";"2013-06-07T06:00:18+01:00";"2013-06-07T06:11:29+01:00";"2013-06-07";"671";"Journal 06h00 : émission du 07 juin 2013";"Journal 06h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leibowitch, Ersin (Présentateur)";"Journal parlé";"";"0";""
"5662037_001";"France Info";"2013-06-07T06:11:35+01:00";"2013-06-07T06:16:01+01:00";"2013-06-07";"266";"Tranche 06h10/06h30 : émission du 07 juin 2013";"";"Tranche 06h10/06h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Chevalier, Gilbert (Présentateur)";"Tranche horaire";"";"0";""
"5662038_001";"France Info";"2013-06-07T06:16:00+01:00";"2013-06-07T06:30:01+01:00";"2013-06-07";"841";"Tranche 06h10/06h30 : émission du 07 juin 2013";"";"Tranche 06h10/06h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Chevalier, Gilbert (Présentateur)";"Tranche horaire";"";"0";""
"5662039_001";"France Info";"2013-06-07T06:30:23+01:00";"2013-06-07T06:41:34+01:00";"2013-06-07";"671";"Journal 06h30 : émission du 07 juin 2013";"Journal 06h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Coupez, Edwige (Présentateur)";"Journal parlé";"";"0";""
"5662040_001";"France Info";"2013-06-07T06:41:35+01:00";"2013-06-07T07:00:30+01:00";"2013-06-07";"1135";"Tranche 06h40/07h00 : émission du 07 juin 2013";"";"Tranche 06h40/07h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leibowitch, Ersin (Présentateur)";"Tranche horaire";"";"0";""
"5662041_001";"France Info";"2013-06-07T06:47:00+01:00";"2013-06-07T06:47:05+01:00";"2013-06-07";"5";"Tranche 06h40/07h00 : émission du 07 juin 2013";"";"Tranche 06h40/07h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leibowitch, Ersin (Présentateur)";"Tranche horaire";"";"0";""
"5662042_001";"France Info";"2013-06-07T07:00:25+01:00";"2013-06-07T07:13:09+01:00";"2013-06-07";"764";"Journal 07h00 : émission du 07 juin 2013";"Journal 07h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)";"Journal parlé";"";"0";""
"5662043_001";"France Info";"2013-06-07T07:13:16+01:00";"2013-06-07T07:29:36+01:00";"2013-06-07";"980";"Tranche 07h10/07h30 : émission du 07 juin 2013";"";"Tranche 07h10/07h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)";"Tranche horaire";"";"0";""
"5662044_001";"France Info";"2013-06-07T07:30:08+01:00";"2013-06-07T07:40:12+01:00";"2013-06-07";"604";"Journal 07h30 : émission du 07 juin 2013";"Journal 07h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leibowitch, Ersin (Présentateur)";"Journal parlé";"";"0";""
"5662045_001";"France Info";"2013-06-07T07:40:16+01:00";"2013-06-07T08:00:06+01:00";"2013-06-07";"1190";"Tranche 07h40/08h00 : émission du 07 juin 2013";"";"Tranche 07h40/08h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)";"Tranche horaire";"";"0";""
"5662046_001";"France Info";"2013-06-07T07:46:41+01:00";"2013-06-07T07:50:20+01:00";"2013-06-07";"219";"Omar Ouahmane";"L'invité";"Tranche 07h40/08h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)|Ouahmane, Omar (Participant)";"Interview entretien";"";"0";""
"5662047_001";"France Info";"2013-06-07T08:00:11+01:00";"2013-06-07T08:15:16+01:00";"2013-06-07";"905";"Journal 08h00 : émission du 07 juin 2013";"Journal 08h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Duchemin, Raphaëlle (Présentateur)";"Journal parlé";"";"0";""
"5662049_001";"France Info";"2013-06-07T08:17:16+01:00";"2013-06-07T08:26:14+01:00";"2013-06-07";"538";"Pascal Durand";"L'invité";"Tranche 08h10/08h30";"";"Production propre";"Radio France, 2013 (Producteur)";"terrorisme|quartier|agression|élection municipale|fonctionnaire|gaz|retraite|victime|environnement|patrimoine|soldat|politique intérieure|Paris|fraude|gouvernement|politique énergétique|ministre|vie politique|Duflot, Cécile|Dhaussy, Alexandre|fiscalité|réforme|fortune|parlementaire|sécurité du territoire|EELV-France";"Durand, Pascal (Participant)|Duchemin, Raphaëlle (Présentateur)";"Interview entretien";"";"0";""
"5662048_001";"France Info";"2013-06-07T08:26:18+01:00";"2013-06-07T08:30:43+01:00";"2013-06-07";"265";"Tranche 08h10/08h30 : émission du 07 juin 2013";"";"Tranche 08h10/08h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Duchemin, Raphaëlle (Présentateur)";"Tranche horaire";"";"0";""
"5662050_001";"France Info";"2013-06-07T08:30:48+01:00";"2013-06-07T08:39:59+01:00";"2013-06-07";"551";"Journal 08h30 : émission du 07 juin 2013";"Journal 08h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Coupez, Edwige (Présentateur)";"Journal parlé";"";"0";""
"5662051_001";"France Info";"2013-06-07T08:39:59+01:00";"2013-06-07T09:00:21+01:00";"2013-06-07";"1222";"Tranche 08h40/09h00 : émission du 07 juin 2013";"";"Tranche 08h40/09h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Duchemin, Raphaëlle (Présentateur)";"Tranche horaire";"";"0";""
"5662052_001";"France Info";"2013-06-07T09:01:05+01:00";"2013-06-07T09:11:10+01:00";"2013-06-07";"605";"Journal 09h00 : émission du 07 juin 2013";"Journal 09h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Emond, Olivier (Présentateur)";"Journal parlé";"";"0";""
"5662053_001";"France Info";"2013-06-07T09:12:06+01:00";"2013-06-07T09:30:26+01:00";"2013-06-07";"1100";"Tranche 09h10/09h30 : émission du 07 juin 2013";"";"Tranche 09h10/09h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leymarie, Jean (Présentateur)";"Tranche horaire";"";"0";""
"5662054_001";"France Info";"2013-06-07T09:30:34+01:00";"2013-06-07T09:37:04+01:00";"2013-06-07";"390";"Journal 09h30 : émission du 07 juin 2013";"Journal 09h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leibowitch, Ersin (Présentateur)";"Journal parlé";"";"0";""
"5662055_001";"France Info";"2013-06-07T09:37:03+01:00";"2013-06-07T10:00:45+01:00";"2013-06-07";"1422";"Tranche 09h40/10h00 : émission du 07 juin 2013";"";"Tranche 09h40/10h00";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Leymarie, Jean (Présentateur)";"Tranche horaire";"";"0";""
"5662056_001";"France Info";"2013-06-07T10:00:21+01:00";"2013-06-07T10:14:59+01:00";"2013-06-07";"878";"Journal 10h00 : émission du 07 juin 2013";"Journal 10h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Coupez, Edwige (Présentateur)";"Journal parlé";"";"0";""
"5662057_001";"France Info";"2013-06-07T10:14:55+01:00";"2013-06-07T10:29:54+01:00";"2013-06-07";"899";"Tranche 10h10/10h30 : émission du 07 juin 2013";"";"Tranche 10h10/10h30";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Soubiran, Agnès (Présentateur)";"Tranche horaire";"";"0";""
