Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"404190_126";"France 24";"2013-06-07T20:42:00+01:00";"2013-06-07T20:44:00+01:00";"2013-06-07";"120";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998259"
"404190_127";"France 24";"2013-06-07T20:44:00+01:00";"2013-06-07T20:51:00+01:00";"2013-06-07";"420";"Un oeil sur les médias France : [émission du 07 juin 2013]";"Un oeil sur les médias France";"";"";"";"";"";"Bonnichon, Claire (Journaliste)";"Chronique";"Media";"0";"53000150"
"404190_128";"France 24";"2013-06-07T20:51:00+01:00";"2013-06-07T20:56:00+01:00";"2013-06-07";"300";"Sur le Net : [émission du 07 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"52998260"
"404190_130";"France 24";"2013-06-07T21:00:17+01:00";"2013-06-07T21:30:46+01:00";"2013-06-07";"1829";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Gaudin, Marion (Présentateur)";"Journal télévisé";"";"0";"52998262"
"404190_131";"France 24";"2013-06-07T21:10:00+01:00";"2013-06-07T21:15:00+01:00";"2013-06-07";"300";"La question du jour : [émission du 07 juin 2013]";"La question du jour";"";"";"Production propre";"";"";"";"Chronique";"";"0";"52998263"
"404190_132";"France 24";"2013-06-07T21:15:00+01:00";"2013-06-07T21:17:00+01:00";"2013-06-07";"120";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998264"
"404190_133";"France 24";"2013-06-07T21:17:00+01:00";"2013-06-07T21:26:00+01:00";"2013-06-07";"540";"Focus : [émission du 07 juin 2013]";"Focus";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"52998265"
"404190_135";"France 24";"2013-06-07T21:30:00+01:00";"2013-06-07T21:42:00+01:00";"2013-06-07";"720";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998267"
"404190_136";"France 24";"2013-06-07T21:42:00+01:00";"2013-06-07T21:45:00+01:00";"2013-06-07";"180";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998268"
"404190_137";"France 24";"2013-06-07T21:45:00+01:00";"2013-06-07T21:56:00+01:00";"2013-06-07";"660";"Le journal de l'Afrique : [émission du 07 juin 2013]";"Le journal de l'Afrique";"";"";"Production propre";"";"";"Patricelli, Sonia (Présentateur)";"Journal télévisé";"";"0";"52998269"
"404190_139";"France 24";"2013-06-07T22:00:00+01:00";"2013-06-07T22:13:00+01:00";"2013-06-07";"780";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998271"
"404190_140";"France 24";"2013-06-07T22:13:00+01:00";"2013-06-07T22:19:00+01:00";"2013-06-07";"360";"Journal de l'économie : [émission du 07 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"52998272"
"404190_198";"France 24";"2013-06-07T22:15:59+01:00";"2013-06-07T22:21:36+01:00";"2013-06-07";"337";"Economie : [émission du 07 juin 2013]";"Economie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Mascarello, Myriam (Présentateur)";"Magazine|Reportage";"Economie";"0";""
"404190_141";"France 24";"2013-06-07T22:19:00+01:00";"2013-06-07T22:21:00+01:00";"2013-06-07";"120";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998273"
"404190_142";"France 24";"2013-06-07T22:21:00+01:00";"2013-06-07T22:26:00+01:00";"2013-06-07";"300";"Un oeil sur les médias : [émission du 07 juin 2013]";"Un oeil sur les médias";"";"";"";"";"";"Bonnichon, Claire (Présentateur)";"Chronique";"Media";"0";"52998274"
"404190_144";"France 24";"2013-06-07T22:30:00+01:00";"2013-06-07T22:39:00+01:00";"2013-06-07";"540";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998276"
"404190_145";"France 24";"2013-06-07T22:39:00+01:00";"2013-06-07T22:43:00+01:00";"2013-06-07";"240";"Sports : [émission du 07 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998277"
"404190_146";"France 24";"2013-06-07T22:43:00+01:00";"2013-06-07T22:46:00+01:00";"2013-06-07";"180";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998278"
"404190_147";"France 24";"2013-06-07T22:46:00+01:00";"2013-06-07T22:58:00+01:00";"2013-06-07";"720";"Culture : [émission du 07 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998279"
"404190_149";"France 24";"2013-06-07T23:00:00+01:00";"2013-06-07T23:13:00+01:00";"2013-06-07";"780";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998281"
"404190_150";"France 24";"2013-06-07T23:13:00+01:00";"2013-06-07T23:18:00+01:00";"2013-06-07";"300";"Sports : [émission du 07 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998282"
"404190_151";"France 24";"2013-06-07T23:18:00+01:00";"2013-06-07T23:20:00+01:00";"2013-06-07";"120";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998283"
"404190_152";"France 24";"2013-06-07T23:20:00+01:00";"2013-06-07T23:26:00+01:00";"2013-06-07";"360";"Focus : [émission du 07 juin 2013]";"Focus";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"52998284"
"404190_154";"France 24";"2013-06-07T23:30:00+01:00";"2013-06-07T23:43:00+01:00";"2013-06-07";"780";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998286"
"404190_155";"France 24";"2013-06-07T23:43:00+01:00";"2013-06-07T23:44:00+01:00";"2013-06-07";"60";"Rappel des titres : [émission du 07 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"52998287"
"404190_156";"France 24";"2013-06-07T23:44:00+01:00";"2013-06-07T23:58:00+01:00";"2013-06-07";"840";"Une comédie française : [émission du 07 juin 2013]";"Une comédie française";"";"";"";"";"";"";"Débat";"Arts";"0";"53000167"
"404190_158";"France 24";"2013-06-08T00:00:00+01:00";"2013-06-08T00:10:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998289"
"404190_159";"France 24";"2013-06-08T00:10:00+01:00";"2013-06-08T00:28:00+01:00";"2013-06-07";"1080";"Une semaine dans le monde : [émission du 07 juin 2013]";"Une semaine dans le monde";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"52998290"
"404190_161";"France 24";"2013-06-08T00:30:00+01:00";"2013-06-08T00:40:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998292"
"404190_162";"France 24";"2013-06-08T00:40:00+01:00";"2013-06-08T00:58:00+01:00";"2013-06-07";"1080";"Une semaine dans le monde : [émission du 07 juin 2013]";"Une semaine dans le monde";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"52998293"
"404190_164";"France 24";"2013-06-08T01:00:00+01:00";"2013-06-08T01:10:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998295"
"404190_165";"France 24";"2013-06-08T01:10:00+01:00";"2013-06-08T01:22:00+01:00";"2013-06-07";"720";"Culture : [émission du 07 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998296"
"404190_166";"France 24";"2013-06-08T01:22:00+01:00";"2013-06-08T01:28:00+01:00";"2013-06-07";"360";"Sur le Net : [émission du 07 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"52998297"
"404190_168";"France 24";"2013-06-08T01:30:00+01:00";"2013-06-08T01:40:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998299"
"404190_169";"France 24";"2013-06-08T01:40:00+01:00";"2013-06-08T01:45:00+01:00";"2013-06-07";"300";"Sports : [émission du 07 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998300"
"404190_170";"France 24";"2013-06-08T01:45:00+01:00";"2013-06-08T01:58:00+01:00";"2013-06-07";"780";"L'invité de l'économie : [émission du 07 juin 2013]";"L'invité de l'économie";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Interview entretien";"Economie";"0";"52998301"
"404190_172";"France 24";"2013-06-08T02:00:00+01:00";"2013-06-08T02:10:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998303"
"404190_173";"France 24";"2013-06-08T02:10:00+01:00";"2013-06-08T02:19:00+01:00";"2013-06-07";"540";"Focus : [émission du 07 juin 2013]";"Focus";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"52998304"
"404190_174";"France 24";"2013-06-08T02:19:00+01:00";"2013-06-08T02:28:00+01:00";"2013-06-07";"540";"Journal de l'économie : [émission du 07 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"52998305"
"404190_176";"France 24";"2013-06-08T02:30:00+01:00";"2013-06-08T02:40:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998307"
"404190_177";"France 24";"2013-06-08T02:40:00+01:00";"2013-06-08T02:52:00+01:00";"2013-06-07";"720";"Une semaine en Afrique : [émission du 07 juin 2013]";"Une semaine en Afrique";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Reportage";"Information";"0";"52998308"
"404190_178";"France 24";"2013-06-08T02:52:00+01:00";"2013-06-08T02:58:00+01:00";"2013-06-07";"360";"Un oeil sur les médias : [émission du 07 juin 2013]";"Un oeil sur les médias";"";"";"";"";"";"Yahiaoui, Karim (Présentateur)";"Chronique";"Media";"0";"52998309"
"404190_180";"France 24";"2013-06-08T03:00:00+01:00";"2013-06-08T03:10:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998311"
"404190_181";"France 24";"2013-06-08T03:10:00+01:00";"2013-06-08T03:28:00+01:00";"2013-06-07";"1080";"La semaine de l'éco : [émission du 07 juin 2013]";"La semaine de l'éco";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Débat";"Economie";"0";"52998312"
"404190_183";"France 24";"2013-06-08T03:30:00+01:00";"2013-06-08T03:40:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998314"
"404190_184";"France 24";"2013-06-08T03:40:00+01:00";"2013-06-08T03:58:00+01:00";"2013-06-07";"1080";"La semaine de l'éco : [émission du 07 juin 2013]";"La semaine de l'éco";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Débat";"Economie";"0";"52998315"
"404190_186";"France 24";"2013-06-08T04:00:00+01:00";"2013-06-08T04:10:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998317"
"404190_187";"France 24";"2013-06-08T04:10:00+01:00";"2013-06-08T04:15:00+01:00";"2013-06-07";"300";"Sports : [émission du 07 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998318"
"404190_188";"France 24";"2013-06-08T04:15:00+01:00";"2013-06-08T04:28:00+01:00";"2013-06-07";"780";"Une comédie française : [émission du 07 juin 2013]";"Une comédie française";"";"";"";"";"";"";"Débat";"Arts";"0";"53000165"
"404190_190";"France 24";"2013-06-08T04:30:00+01:00";"2013-06-08T04:40:00+01:00";"2013-06-07";"600";"Le journal : [émission du 07 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998320"
"404190_191";"France 24";"2013-06-08T04:40:00+01:00";"2013-06-08T04:52:00+01:00";"2013-06-07";"720";"Culture : [émission du 07 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998321"
"404190_192";"France 24";"2013-06-08T04:52:00+01:00";"2013-06-08T04:58:00+01:00";"2013-06-07";"360";"Les arts de vivre : [émission du 07 juin 2013]";"Les arts de vivre";"";"";"Achat de droits commande";"";"";"";"Reportage";"";"0";"52998322"
"404192_002";"France 24";"2013-06-08T05:00:00+01:00";"2013-06-08T05:10:00+01:00";"2013-06-08";"600";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998324"
"404192_003";"France 24";"2013-06-08T05:10:00+01:00";"2013-06-08T05:22:00+01:00";"2013-06-08";"720";"Une semaine aux Amériques : [émission du 08 juin 2013]";"Une semaine aux Amériques";"";"";"Production propre";"";"";"Kahane, Raphaël (Présentateur)";"Magazine|Reportage";"Information";"0";"52998325"
"404192_004";"France 24";"2013-06-08T05:22:00+01:00";"2013-06-08T05:28:00+01:00";"2013-06-08";"360";"Sur le Net : [émission du 08 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"52998326"
"404192_006";"France 24";"2013-06-08T05:30:00+01:00";"2013-06-08T05:40:00+01:00";"2013-06-08";"600";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998328"
"404192_007";"France 24";"2013-06-08T05:40:00+01:00";"2013-06-08T05:52:00+01:00";"2013-06-08";"720";"Culture best of : [émission du 08 juin 2013] : [émission du 08 Juin 2013]";"Culture. Culture best of";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"52998329"
"404192_008";"France 24";"2013-06-08T05:52:00+01:00";"2013-06-08T05:58:00+01:00";"2013-06-08";"360";"Un oeil sur les médias : [émission du 08 juin 2013]";"Un oeil sur les médias";"";"";"";"";"";"Yahiaoui, Karim (Présentateur)";"Chronique";"Media";"0";"52998330"
"404192_010";"France 24";"2013-06-08T06:00:00+01:00";"2013-06-08T06:10:00+01:00";"2013-06-08";"600";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998332"
"404192_012";"France 24";"2013-06-08T06:14:34+01:00";"2013-06-08T06:26:51+01:00";"2013-06-08";"737";"Elément terre : [émission du 08 juin 2013]";"Elément terre";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Arditti, Patrice (Présentateur)";"Reportage";"Environnement";"0";"52998334"
"404192_014";"France 24";"2013-06-08T06:30:00+01:00";"2013-06-08T06:40:00+01:00";"2013-06-08";"600";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"52998336"
"404192_015";"France 24";"2013-06-08T06:44:29+01:00";"2013-06-08T06:50:50+01:00";"2013-06-08";"381";"Sports : [émission du 08 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998337"
"404192_017";"France 24";"2013-06-08T06:50:56+01:00";"2013-06-08T06:56:50+01:00";"2013-06-08";"354";"Les observateurs : [émission du 08 juin 2013]";"Les observateurs";"";"";"Production propre";"Electron Libre Productions, 2013 (Producteur)";"";"Pain, Julien (Présentateur)";"Magazine|Reportage";"Information";"0";"52998339"
"404192_019";"France 24";"2013-06-08T07:00:11+01:00";"2013-06-08T07:15:38+01:00";"2013-06-08";"927";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"";"Journal télévisé";"";"0";"52998341"
"404192_020";"France 24";"2013-06-08T07:15:35+01:00";"2013-06-08T07:21:55+01:00";"2013-06-08";"380";"Sports : [émission du 08 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"52998342"
"404192_016";"France 24";"2013-06-08T07:21:55+01:00";"2013-06-08T07:26:51+01:00";"2013-06-08";"296";"[Restauration rapide haut de gamme]";"Les arts de vivre ";"";"";"Achat de droits commande";"France 24, 2013 (Producteur)|Electron Libre Productions, 2013 (Producteur)|Maximal News Télévision, 2013 (Producteur)";"";"Kazan, Michaël (Producteur)|Chebbi, Yannis (Producteur)|Desnoyer, Hugo (Participant)|Neumager, Yvonick (Réalisateur)";"Reportage";"";"0";"52998338"
"404192_023";"France 24";"2013-06-08T07:30:16+01:00";"2013-06-08T07:45:39+01:00";"2013-06-08";"923";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Robert, Philomé (Présentateur)";"Journal télévisé";"";"0";"52998345"
"404192_021";"France 24";"2013-06-08T07:45:36+01:00";"2013-06-08T07:57:12+01:00";"2013-06-08";"696";"L'enretien : [émission du 08 juin 2013]";"L'enretien";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Herz, Virginie (Présentateur)";"Interview entretien";"";"0";"52998343"
"404192_027";"France 24";"2013-06-08T08:00:18+01:00";"2013-06-08T08:14:47+01:00";"2013-06-08";"869";"Le journal : [émission du 08 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Robert, Philomé (Présentateur)";"Journal télévisé";"";"0";"52998349"
"404192_029";"France 24";"2013-06-08T08:15:00+01:00";"2013-06-08T08:27:00+01:00";"2013-06-08";"720";"L'invité de l'économie : [émission du 08 juin 2013]";"L'invité de l'économie";"";"";"Production propre";"";"";"Antoine, Stéphanie (Présentateur)";"Interview entretien";"Economie";"0";"52998351"
